ID,Age,ABAC,AveCredit,ADB13,ADB103,AveDebit,AverageFee,BC,SmallLoans,CitySize,BureauScore,CreditCards,CSW9,CWUT,DebitOrderNum3M,DebitOrderVal3M,DebitOrderDispute,DIFO,EmployerGroup,AveBalance,GII,GrossSalary,Gender_Code,HB01,IDCC,IFGG,MDBL,MLL,MDBB,NettoSalary,NumCWL3M,NumLoanApps,NumLoanNTU,NumLoanTU,NumMOBL3M,NumRBL3M,NRV,OCTT,PDU,BLQ,Revolving,RG1,RRV1,Salary_Frequency,TimeSinceLastLoan,TimeSinceRB,ValMOBL3M,ValRBL3M,Vehicle
6143,24,1,11358.0366,0.576,0.2934,-10767,154,1,0,Rural,589,0,2,0.4665,2,-2603.9,0,0,Mining - Gold,670.4397,0,7749.3,M,1,0.6798,H,4782.89,0,27.66,6734.84,53,2,1,1,0,0,0,Loan,YYY,1,0,0.777698462,48,M,245,0,0,0,0
26540,52,0,-99,0,0,-26,26,0,0,Rural,628,0,0,0,0,0,0,1,Informal,3.8753,0,5891.78,M,4,1.1,U,0,0,0,5799.85,0,4,1,0,0,0,1,Loan,NNN,0,0,0.453596121,208,NULL,469,0,0,0,0
7414,56,1,29603.3633,1,0.8152,-22079,41,1,0,Rural,665,0,0,0.0528,18,-24578.37,0,0,Gov - Education,10245.2515,1,19174.75,F,3,0.7742,HH,37944.9,1,1950.35,13124.86,2,0,0,0,9,0,0,Loan,YYY,1,1,0.714980578,0,NULL,1036,0,-10100,0,0
21005,48,1,8876.465,0.7065,0.4456,-8102,268,1,0,Semi,627,2,1,0.1403,2,-109.6,0,4,Gov-Other,1396.2555,1,11365.75,F,5,1.1,M,2908.71,0,28.06,7189.8,2,0,0,0,9,2,0,Loan,YYY,0,1,0.453596121,0,NULL,636,3,-7600,-5600,0
2719,30,1,4675.5733,0.2608,0.0652,-4805,64,1,0,City,598,0,0,0.3794,12,-4748.58,0,1,Retail & Wholesale,218.4842,0,5952.53,M,1,0.2657,M,974.23,0,28.72,4204.52,11,13,3,3,2,0,0,Loan,YYY,1,0,0.964908928,390,M,153,0,-650,0,0
32524,32,1,3975.3133,0.7065,0.0869,-4159,28,1,0,City,625,0,0,0.1794,7,-1290.2,1,1,Retail & Wholesale,428.8535,0,3915.45,F,4,0.4124,M,1903.47,0,19.01,3876.3,3,2,1,1,0,0,0,Loan,YYN,1,1,0.91616152,64,M,257,0,0,0,0
29877,35,0,5771.6266,0.2934,0.1413,-5428,82,1,0,City,555,0,1,0.5879,3,-640,0,0,Travel & Leisure,366.1842,0,3776.77,M,0,0.746,M,4303.25,0,19,3739,9,3,0,3,3,0,0,Loan,YYY,1,0,0.734409563,105,M,216,0,-1650,0,0
33669,42,1,6471.2433,0.1304,0.0434,-6433,34,0,0,City,639,1,2,0.9138,0,0,0,0,"Oil, Gas & Petroleum",143.5316,0,44666.22,M,5,1.1,U,506.05,0,15.36,26080.57,8,0,0,0,0,2,0,Loan,NYN,0,1,0.453596121,0,M,74,1,0,-279,0
30616,30,1,12757.27,0.0869,0.076,-12605,85,1,0,Semi,582,0,6,0.671,11,-2271.77,7,0,Automobile & Parts,302.5543,0,8618.36,F,1,0.6086,H,39.63,0,11.97,7576.64,16,0,0,0,0,0,0,Loan,YYY,1,1,0.820449229,0,M,38,0,0,0,0
13920,46,1,17067.9966,0.9891,0.9565,-22366,112,1,0,Semi,631,1,0,0.2026,12,-3263.87,0,1,Mining & Quarrying,13811.1773,0,6060.61,F,5,1.1,H,29161.9,0,7077.44,6000,15,0,0,0,0,0,0,Loan,YYY,0,1,0.453596121,0,M,39,0,0,0,0
16595,34,0,4740.67,0.4673,0.25,-4189,21,1,0,Rural,569,0,1,0.6107,0,0,0,0,Construction & Materials,602.4458,0,2860,M,0,0.8381,M,3812.73,0,29.88,2831.4,5,5,2,2,2,0,0,Loan,NYY,1,0,0.668876442,170,M,149,0,-100,0,0
19077,25,0,11274.1833,0.4021,0.1304,-11130,56,1,0,Rural,622,0,1,0.5145,0,0,0,0,Utilities,528.848,0,8850.35,M,4,0.78,H,4493.19,0,22.97,8001.61,17,1,0,1,11,0,0,Loan,NYY,1,0,0.710913538,25,M,180,0,-4880,0,0
8451,33,0,6803.7466,0.7717,0.1086,-6814,51,1,0,Semi,579,0,0,0.3541,1,-1282.09,0,0,Retail & Wholesale,561.2192,0,3630.6,M,0,0.6039,M,929.45,0,8.7,3594.29,10,4,2,2,0,0,0,Loan,YYN,0,0,0.823127238,132,M,66,0,0,0,0
27611,34,1,1406.72,0.076,0,-1391,15,0,0,City,591,0,0,0.8813,0,0,0,0,Retail & Wholesale,38.1242,0,3250,F,1,1.1,U,115.24,0,20.01,2719.78,2,0,0,0,0,0,0,Loan,NYY,0,3,0.453596121,0,M,21,0,0,0,0
12867,28,1,6236.99,0.4565,0.163,-6288,92,1,0,City,649,0,0,0.0078,3,-897,0,0,Food & Beverage,517.2002,0,4112.53,F,2,0.7596,H,3476.04,0,27.6,4071.51,2,0,0,0,3,0,0,Loan,YYY,1,2,0.725111521,0,NULL,544,0,-3010,0,0
39208,46,1,0,0,0,0,0,0,0,Rural,628,0,0,0,0,0,0,0,Construction & Materials,0,0,8257,M,1,1.1,U,0,0,0,7125,0,0,0,0,0,0,0,Loan,NNN,0,2,0.453596121,0,NULL,679,0,0,0,0
39089,36,1,2406.6666,0.9673,0.163,-2166,17,0,0,City,647,0,0,0.1258,0,0,0,0,Retail & Wholesale,808.8675,0,4848.15,F,2,1.1,U,2873.92,0,31.29,3717.18,3,2,0,1,0,0,0,Loan,NYY,0,1,0.453596121,72,M,266,0,0,0,0
772,35,1,0,0,0,0,0,0,0,City,640,1,0,0,0,0,0,0,Legal,0,0,10586,F,2,1.1,U,0,0,0,9050,0,1,0,0,0,0,0,Loan,NNN,0,5,0.453596121,35,NULL,1399,0,0,0,1
12768,37,0,5956.95,0.0326,0.0326,-5929,55,1,0,Semi,585,0,2,0.3246,4,-5188.02,0,2,Retail & Wholesale,74.2133,0,5834,M,3,0.4015,M,41.54,0,32.65,4775,6,9,2,1,0,0,0,Loan,YYN,1,0,0.920475831,333,M,35,0,0,0,0
2741,30,1,112311.7433,0.8695,0.413,-112219,148,1,0,Semi,609,1,0,0.0377,14,-3070.63,4,0,Gov-Other,2039.9931,1,15455.75,M,1,0.4747,HH,9836.3,0,70.23,11711.52,33,3,2,1,0,13,0,Loan,YYY,1,2,0.889429883,90,M,41,1,0,-280950,0
31627,31,1,23829.8366,0.6847,0.3804,-24959,211,1,0,City,616,0,3,0.3903,24,-13593.06,3,1,Construction & Materials,2065.3589,0,13682.28,M,4,0.4747,H,9804.66,0,21.65,11918.11,28,0,0,0,0,78,0,Loan,YYN,1,0,0.889429883,0,M,70,1,0,-21678,0
30101,39,1,9267.7133,0.5869,0.0543,-9109,90,1,0,Semi,615,0,0,0.4562,0,0,0,0,Mining - Platinum,313.585,0,16155.29,M,2,0.6223,H,626.4,0,33.9,7247.42,19,1,0,1,0,0,0,Loan,NYY,1,1,0.812539924,39,NULL,350,0,0,0,0
39998,45,0,0,0,0,0,9,0,0,Semi,646,0,0,0,0,0,0,0,Gov - Education,0,1,50928,F,4,1.1,U,12397.73,0,12348.83,41367,0,1,1,0,0,0,0,Loan,NNN,0,0,0.453596121,45,NULL,975,0,0,0,0
33275,35,1,0,0,0,0,13,0,0,Semi,603,0,0,0,0,0,0,0,Retail & Wholesale,0,0,16808.31,M,1,1.1,U,7.25,0,2.03,12021,0,5,1,1,0,0,0,Loan,NNN,0,1,0.453596121,175,M,256,0,0,0,0
23591,33,1,0,0,0,0,15,0,0,City,607,1,0,0,0,0,0,0,Automobile & Parts,0,0,4455.66,M,2,1.1,U,30.84,0,25.73,2664.13,0,1,0,1,0,0,0,Loan,NNN,0,2,0.453596121,33,W,273,0,0,0,0
41246,35,1,17576.85,0.6739,0.3804,-16946,139,1,0,City,616,0,3,0.2553,23,-11312.12,9,1,Transport & Logistics,1931.1421,0,9629.24,M,4,0.2108,H,4043.45,0,38.29,8706.52,14,1,0,1,0,0,0,Loan,YYY,1,1,0.977863834,35,M,192,0,0,0,0
20604,29,1,4339.8666,0.3913,0.1086,-4295,77,1,0,City,606,0,4,0.433,3,-377.38,0,3,Government,311.3004,1,5596.81,F,1,0.5203,M,409.68,0,21.58,5231.2,12,0,0,0,2,0,0,Loan,YYY,1,2,0.867670077,0,NULL,604,4,-900,0,0
33306,25,1,13.58,0,0,-36,64,0,0,City,608,0,0,0,0,0,0,0,Agriculture & Hunting,5.4356,0,2680,M,2,1.1,U,0,0,0,2071.2,0,5,2,1,0,0,0,Loan,NNN,0,3,0.453596121,125,F,225,0,0,0,1
7000,41,1,3400,0.9239,0.6956,-4067,41,0,0,City,635,1,0,0.3465,0,0,0,0,Retail & Wholesale,2786.9235,0,9630,M,4,1.1,U,1256.64,0,-0.4,8618.14,9,0,0,0,3,0,0,Loan,NYY,0,1,0.453596121,0,M,131,0,-1950,0,0
17938,57,1,10099.6033,0.25,0.1086,-10052,66,1,0,Semi,663,0,1,0.6737,9,-1484.94,0,1,Construction & Materials,644.6107,0,9961,M,2,0.7347,H,3739.77,0,78.8,6894,17,1,1,0,0,0,0,Loan,YYN,1,1,0.742031896,57,NULL,1523,0,0,0,0
4489,25,1,3211.02,0.1847,0.076,-3135,82,1,0,Rural,583,0,1,0.6463,4,-1257,0,0,Retail & Wholesale,205.7984,0,3316.5,M,1,0.7343,M,769.7,0,2.11,3283.33,18,3,2,1,0,0,0,Loan,YYN,1,1,0.742299983,75,M,118,0,0,0,0
8635,31,1,5916.6666,0.5,0.1195,-6370,62,1,0,Rural,630,1,3,0.5483,0,0,0,0,Gov-Other,418.582,1,37971.2,F,2,0,M,3518.8,0,19.2,23528.87,15,2,1,1,23,1,0,Loan,NYY,1,4,1,62,M,88,0,-4930,120,1
19237,55,0,4401.3,0.9347,0.1304,-4815,54,1,0,City,594,0,0,0.4813,0,0,0,0,Security and Cleaning,335.5264,0,4608.6,M,3,0.6362,M,1021.18,0,50.88,4296.63,14,1,0,1,0,0,0,Loan,NYN,0,0,0.804359304,55,M,291,0,0,0,0
20765,53,1,0,0,0,0,0,0,0,City,667,2,0,0,0,0,0,0,Automobile & Parts,0,0,15430,F,5,1.1,U,0,0,0,11184,0,0,0,0,0,0,0,Loan,NNN,0,0,0.453596121,0,NULL,1614,0,0,0,1
5563,45,1,22941.3333,1,1,-22971,26,1,0,City,603,1,0,0.0623,0,0,0,0,Training & Education,6265.1447,0,24479.71,F,1,0.6695,HH,13751,1,2022.39,16897.19,5,1,0,1,0,16,0,Loan,NYN,1,0,0.784132061,45,M,216,1,0,-17174,0
7896,24,0,3558.98,0.0869,0.0217,-3484,33,1,0,Rural,597,0,0,0.8336,0,0,0,0,Agriculture & Hunting,68.3657,0,3017.18,M,3,1,L,662.43,0,14.94,2698.51,13,2,0,1,0,0,1,Loan,NYY,0,0,0.540302306,48,M,4,0,0,0,0
8051,27,1,3865.94,0.326,0.0652,-3906,43,1,0,City,611,0,0,0.3868,0,0,0,0,Transport & Logistics,216.3961,0,3795.25,F,2,0.7067,M,1343.91,0,14.93,3757.3,9,7,0,4,0,0,0,Loan,NYN,1,2,0.760508794,189,M,97,0,0,0,0
25802,42,1,3602.8533,0.4021,0.0543,-3557,57,1,0,City,567,0,6,0.7372,0,0,0,0,Retail & Wholesale,279.3597,0,569.45,F,2,0.8125,L,631.29,0,17.05,569.45,38,4,1,1,0,0,0,Loan,NYN,1,1,0.687685562,168,W,69,0,0,0,0
21953,25,1,4749.955,0.4782,0.076,-3348,58,1,0,City,624,0,0,0.0325,5,-1678.6,0,5,Retail & Wholesale,295.8346,0,6500,F,4,1.1,M,2203.98,0,0,6312.27,2,1,0,1,1,0,0,Loan,YYY,0,2,0.453596121,25,M,161,0,-3000,0,0
1303,44,0,3355.9133,0.1444,0.0555,-3322,25,1,0,Rural,598,0,2,0.4341,1,-257.97,0,0,Government,156.6458,1,2100,M,3,0.532,L,753.6,0,25.44,1924,10,3,1,1,0,0,0,Loan,YYY,0,0,0.861794279,132,M,77,0,0,0,0
44902,23,1,2891.21,0.0869,0,-2859,42,1,0,Semi,582,0,1,0.5046,3,-1980.48,0,0,Food & Beverage,97.7121,0,3078.08,M,1,0.5305,L,866.13,0,36.57,2886.32,8,1,0,1,0,0,0,Loan,YNY,0,0,0.862554196,23,M,142,0,0,0,0
14021,40,1,-99,0,0,-99,26,0,0,City,632,0,0,0,0,0,0,0,Transport & Logistics,25.77,0,5160.8,M,2,1.1,U,0,0,0,4799.14,0,0,0,0,0,0,0,Loan,NNN,0,3,0.453596121,0,NULL,797,0,0,0,0
29703,45,0,23056.3166,1,1,-22953,50,1,0,City,589,0,0,0.518,0,0,0,0,Services,8811.801,0,1710,M,3,0.5611,M,4908.18,0,1309.97,1509.15,51,0,0,0,0,0,1,Loan,NYN,0,0,0.846670294,0,W,90,0,0,0,0
21427,23,1,3643.5,0.9673,0.4239,-3968,38,1,0,City,622,0,0,0.5611,0,0,0,0,Retail & Wholesale,902.9334,0,4000,M,2,0.8646,M,3501.34,0,351.9,3643.5,8,2,2,0,0,10,0,Loan,NYY,1,2,0.648944502,46,M,135,1,0,-358,0
40965,30,1,30000.01,0.2826,0.1086,-14975,9,0,0,City,631,0,0,0.165,0,0,0,1,Services,3167.5101,0,13344.18,M,2,1.1,U,25910.05,0,38.6,10056.02,4,0,0,0,0,1,0,Loan,NNN,0,2,0.453596121,0,M,37,1,0,-25000,0
5150,41,0,2557.06,0.1956,0.0434,-2477,37,1,0,Semi,595,0,0,0.5909,0,0,0,0,Travel & Leisure,184.4379,0,4884.64,F,3,0.8335,L,1746.83,0,16.66,3235.87,4,4,1,2,0,0,0,Loan,NYN,0,0,0.672288872,164,M,160,0,0,0,0
14285,42,1,20903.0833,0.5652,0.1956,-21236,97,1,0,City,639,0,1,0.4954,11,-5633.48,0,5,Construction & Materials,605.6582,0,16163.55,M,4,0.2873,H,621.53,0,8.98,13411.71,25,4,3,1,0,0,0,Loan,YYY,1,1,0.959012453,168,M,91,0,0,0,0
11930,40,1,6182.2233,0.3152,0.1195,-6184,66,1,0,City,600,1,1,0.2859,17,-3996.8,5,0,Gov Health,342.5615,1,6987,F,1,0.3862,M,479.2,1,18.38,5495.65,9,0,0,0,0,0,0,Loan,YYY,1,2,0.926347095,0,NULL,851,0,0,0,0
18148,35,1,0,0,0,0,5,0,0,City,639,1,0,0,0,0,0,0,Not Selected Yet,0,0,14438,M,5,0,U,56.12,0,51.12,11795,0,5,3,0,0,0,0,Loan,NNN,0,3,1,175,NULL,731,0,0,0,0
22089,26,0,-99,0,0,-99,36,0,0,Rural,605,0,0,0,0,0,0,0,Retail & Wholesale,37.8,0,4891.85,M,3,1.1,U,13.15,0,7.96,4536.22,0,4,0,3,0,0,0,Loan,NNN,0,0,0.453596121,104,M,107,0,0,0,0
40487,33,0,16371.01,0.1318,0.0439,-16304,86,1,0,Semi,598,0,0,0.8213,3,-597.4,0,4,Informal,516.3858,0,5580.15,M,3,1.1,HH,4610.37,0,8.79,5211.22,8,5,1,3,2,0,0,Loan,YYY,0,0,0.453596121,165,NULL,182,0,-1600,0,0
10516,36,1,6518.7366,0.2934,0.1304,-6514,47,1,0,City,614,0,6,0.6914,1,-70,0,1,Recruitment,377.7667,0,2746.24,M,2,0.8557,M,2902.29,0,21.14,2718.78,14,5,1,2,7,0,0,Loan,YYY,1,2,0.655690149,180,F,0,0,-170,0,0
21835,27,0,5218.98,0.3152,0.076,-5063,103,1,0,City,579,0,3,0.6629,0,0,0,0,Retail & Wholesale,307.2311,0,5027.98,M,0,0.9046,M,2895.16,0,16.35,4745.63,30,0,0,0,16,0,0,Loan,NYY,1,0,0.618000101,0,M,61,0,-849,0,0
33010,34,1,1392.845,0.5326,0.0326,-910,31,0,0,City,622,0,0,0.5609,0,0,0,2,Transport & Logistics,167.5267,0,14998.63,M,1,1.1,U,206.08,0,28.7,12338.17,7,0,0,0,0,0,0,Loan,NYY,0,2,0.453596121,0,NULL,681,0,0,0,0
11865,25,0,-99,0,0,-99,1,0,0,City,591,0,0,0,0,0,0,0,Retail & Wholesale,0,0,1117.37,M,3,1.1,U,0,0,0,921.73,0,0,0,0,0,0,0,Loan,NNN,0,0,0.453596121,0,NULL,471,0,0,0,0
43335,56,1,5947.9566,0.2717,0.0652,-6077,80,1,0,Semi,642,1,1,0.4042,8,-1290.13,0,1,Gov - Education,250.5126,1,6776,F,1,0.6897,M,2589.69,0,23.09,4783,14,0,0,0,0,0,0,Loan,YYY,1,1,0.771436941,0,NULL,957,0,0,0,0
16817,25,0,3182.89,0.0543,0.0326,-3109,70,1,0,City,571,0,8,0.8887,0,0,0,0,Retail & Wholesale,86.2131,0,645.5,F,0,0.8504,L,63.54,0,12.32,574.7,22,0,0,0,0,0,0,Loan,NNN,0,0,0.659682581,0,W,49,0,0,0,0
21499,38,1,20238.9733,0.4891,0.163,-20220,189,1,0,City,609,0,2,0.5435,13,-5279.69,2,3,Automobile & Parts,605.7642,0,4564.84,M,1,0.7267,HH,1833.36,0,22.82,3004.49,44,2,1,0,0,0,0,Loan,YYY,1,4,0.747371011,76,NULL,385,0,0,0,0
9881,57,0,10340.9133,0.5494,0.3406,-10253,77,1,0,Semi,646,0,0,0.4975,0,0,0,0,Gov-Other,1089.5372,1,5807.48,F,4,1.1,HH,3275.97,0,26.67,5807.48,21,5,1,3,0,0,0,Loan,NYY,0,0,0.453596121,285,M,48,0,0,0,0
16365,27,0,2510,0.0659,0,-2448,66,1,0,Rural,598,0,7,0.4943,0,0,0,0,Retail & Wholesale,52.6523,0,776.99,M,3,0.4881,L,301.19,0,12.83,750,13,1,0,1,0,0,0,Loan,NYN,0,0,0.883225455,27,W,139,0,0,0,0
43151,25,1,4578.3333,0.4565,0.1195,-4384,80,1,0,City,585,0,1,0.5752,2,-670,0,4,Construction & Materials,333.2318,0,2500,M,2,0.6138,M,2106.68,0,20.05,2475,30,0,0,0,4,0,0,Loan,YYY,1,1,0.817465209,0,M,2,0,-260,0,0
21495,29,1,10277.8166,0.4673,0.2065,-7798,32,1,0,Semi,599,0,1,0.3671,10,-2850.95,0,1,Retail & Wholesale,1074.7697,0,5277.59,F,1,0.5393,H,12724.27,0,8.97,4787.83,16,0,0,0,0,0,0,Loan,YYY,1,0,0.858068366,0,NULL,368,0,0,0,0
11381,53,0,6996.7566,0.7608,0.3695,-6676,95,1,0,Semi,608,0,7,0.7866,0,0,0,0,Retail & Wholesale,1417.6595,0,776.5,F,3,0.795,M,6630.24,0,1034.13,686.71,30,0,0,0,0,0,0,Loan,NYN,0,0,0.700284766,0,W,98,0,0,0,0
34624,33,0,9857.25,0.6373,0.3516,-10134,101,1,0,City,612,0,0,0.2371,8,-2134.24,0,0,Construction & Materials,1049.9779,0,12500,M,3,0.681,M,4680.38,0,44.96,11229.75,11,3,0,2,0,10,0,Loan,YYY,0,0,0.776943537,99,NULL,201,1,0,-2229,0
8467,24,0,4387.3933,0.2065,0.0217,-4343,38,1,0,Semi,610,0,1,0.3401,0,0,0,0,Retail & Wholesale,114.8379,0,4893.26,M,3,0.4846,M,2310.27,0,25.47,4844.33,7,3,1,1,0,0,0,Loan,NYN,0,0,0.884861362,72,M,333,0,0,0,0
44285,27,0,3240.7633,0.1333,0.0555,-3263,50,1,0,Rural,591,0,2,0.5374,7,-1068,0,1,Financial Services,163.6582,0,3523.3,M,3,0,M,2062.15,0,21.5,3351.06,7,1,0,1,0,0,0,Loan,YYN,1,0,1,27,M,161,0,0,0,0
7563,36,0,11340.6366,0.2555,0.1111,-11244,37,1,0,Rural,614,0,6,0.8292,0,0,0,0,Retail & Wholesale,372.9417,0,4267.45,F,3,1.1,M,1904.05,0,0,4224.78,13,8,2,1,0,0,0,Loan,NYN,0,0,0.453596121,288,NULL,322,0,0,0,0
10778,38,1,32122.3166,0.8586,0.4456,-31670,71,1,0,Semi,608,1,0,0.4365,8,-5205.84,0,0,Mining - Platinum,5075.563,0,12797,M,5,0.0802,H,28054.32,0,1619.8,10327,28,0,0,0,8,0,0,Loan,YYY,1,0,0.996785703,0,M,32,0,-11625,0,0
847,24,0,3958.47,0.4565,0.1739,-3697,47,1,0,Rural,610,0,1,0.5563,0,0,0,0,Agriculture & Hunting,583.8677,0,5930.93,M,3,0.5905,M,1778.73,0,31.71,5469.62,8,1,0,1,1,0,0,Loan,NYY,0,0,0.830662395,24,M,262,0,-240,0,0
17753,44,1,32579.78,0.6956,0.5108,-36656,72,1,0,Rural,633,0,0,0.022,6,-5000,0,0,Mining & Quarrying,3203.0584,0,36500,M,4,0.6011,HH,19127.61,0,26.23,28866,6,4,0,3,0,0,0,Loan,YYN,0,0,0.824714009,176,M,146,0,0,0,0
29931,24,1,5004.0066,0.3695,0.0326,-4905,99,1,0,City,581,0,9,0.939,0,0,0,0,Food & Beverage,170.1547,0,1175.7,F,2,0.9592,M,866.37,0,33.5,1115.97,23,0,0,0,0,0,0,Loan,NNN,0,1,0.574175156,0,W,112,0,0,0,0
22007,32,1,13170.9033,0.413,0.2173,-12099,121,1,0,Semi,579,0,5,0.3474,14,-4475.83,0,0,Travel & Leisure,834.4586,0,6001.38,F,1,0.7814,H,6015.34,0,24.87,5941.37,24,2,2,0,0,40,0,Loan,YYY,1,0,0.70992825,64,M,0,1,0,-12350.18,0
44900,32,1,17900,0.4239,0.1413,-17905,24,0,0,Semi,611,0,0,0.0278,0,0,0,0,Mining - Platinum,287.508,0,12209.41,M,2,1.1,U,47.91,0,42.88,9884.4,1,2,1,1,1,0,0,Loan,NYY,0,1,0.453596121,64,M,70,0,-2100,0,0
22797,29,1,8219.5,0.5274,0.4615,-5382,26,0,0,Semi,603,0,1,0.7604,0,0,0,0,Gov Health,2253.2137,1,10566.75,M,2,1.1,U,8902.93,0,62.38,8167.18,10,8,2,2,5,0,0,Loan,NYY,0,2,0.453596121,232,M,35,0,-2100,0,0
19000,24,1,9600.35,0.1521,0.0434,-9504,49,1,1,Semi,565,0,1,0.3794,4,-3386.72,0,0,Mining - Gold,169.7626,0,9506.4,M,1,0.5162,H,3594.41,0,26.45,8278.07,14,5,2,2,0,0,0,Loan,YNY,0,1,0.869701054,120,M,97,0,0,0,0
17730,22,0,15070.4266,0.5777,0.3444,-16510,72,1,0,City,590,0,2,0.2625,8,-3770.28,1,1,Services,1599.2498,0,5500,M,3,0.5212,H,7027.87,0,20.95,5445,9,8,2,4,1,15,0,Loan,YYY,1,0,0.867222299,176,M,31,1,-5100,-2061,0
22487,37,1,53717.48,0.2934,0.2173,-32502,40,0,0,Rural,609,0,1,0.5546,1,-50,0,0,Gov Health,8401.9621,1,11583.25,F,4,1.1,U,83326.71,1,72.09,9213.16,31,3,3,0,0,0,0,Loan,YYY,0,0,0.453596121,111,M,16,0,0,0,0
27403,25,1,52475.5833,0.913,0.5434,-50733,132,1,0,Rural,607,0,1,0.2049,2,-750,0,1,Gov - Education,7022.1073,1,19082,F,2,0.6124,HH,6364.65,0,22.1,15249.61,24,1,0,1,7,0,0,Loan,YYY,1,3,0.818270777,25,M,91,0,-1700,0,0
26361,59,0,7824.63,0.5652,0.0978,-6080,76,1,0,Rural,626,0,0,0.3149,9,-2528.48,0,4,Government,348.1773,1,6461.91,F,4,0.3268,M,5065.09,0,27.94,5178.71,14,0,0,0,6,0,0,Loan,YYY,1,0,0.947074436,0,M,0,0,-650,0,0
34284,61,1,2237.2433,0.663,0.076,-2177,57,1,1,City,607,0,1,0.8206,4,-473,0,5,Informal,387.1426,0,3567,M,1,1.1,L,1732.56,0,37.05,3245.24,12,2,0,1,0,0,0,Loan,YNN,0,0,0.453596121,122,NULL,339,0,0,0,0
42813,50,1,5701.2433,0.076,0.0326,-5638,47,1,0,Semi,599,0,4,0.4436,15,-4611.63,1,2,Health Care,123.7448,0,5098.3,F,1,0.5905,M,3113.6,0,22.18,3888.23,7,1,0,1,0,0,0,Loan,YNY,1,0,0.830662395,50,M,235,0,0,0,0
7683,35,1,6750,0.1956,0.0543,-6721,204,1,1,Semi,617,2,0,0.2266,6,-1747.7,0,17,Legal,247.9606,0,56048.02,M,3,1.1,M,0.47,0,-76.83,30300,3,4,2,0,9,1,0,Loan,YNY,0,0,0.453596121,140,NULL,451,0,-8650,100,0
6953,24,0,4925.2966,0.1739,0.0869,-5011,53,1,0,City,570,0,5,0.7924,0,0,0,0,Construction & Materials,219.8538,0,2671.85,M,0,0.8021,M,1852.72,0,5.27,2630.87,24,3,1,2,0,0,0,Loan,NYY,0,0,0.695198726,72,F,94,0,0,0,0
17682,33,1,25173.9066,0.6086,0.2717,-25048,78,1,0,Semi,589,0,3,0.5344,3,-1197,0,0,Recruitment,5731.1913,0,2681.86,M,3,0.5826,H,47198.62,0,20.3,2428.18,40,0,0,0,10,1,0,Loan,YYY,1,0,0.835034962,0,W,23,1,-1400,-14000,0
5973,55,1,0,0,0,0,0,0,0,Rural,677,1,0,0,0,0,0,0,Gov - Education,0,1,27452.25,M,5,1.1,U,0,0,0,15828.05,0,0,0,0,0,0,0,Loan,NNN,0,3,0.453596121,0,NULL,1131,0,0,0,0
26684,46,1,3250,0.1195,0.0869,-3231,39,1,0,Semi,597,0,2,0.4113,4,-610.07,0,0,Health Care,220.0643,0,2777.5,M,3,0.604,M,2067.67,0,18.25,2750,6,2,2,0,0,0,0,Loan,YYY,1,0,0.823070448,92,M,124,0,0,0,0
1610,34,1,8777.66,0.6413,0.1739,-8848,61,1,0,City,611,1,3,0.5371,10,-3239.19,1,0,Retail & Wholesale,1337.2816,0,6092.59,F,4,0.5769,M,12145.11,0,21.59,5517.21,8,2,2,0,0,0,0,Loan,YYY,1,1,0.838157502,68,M,23,0,0,0,0
17436,37,1,0,0,0,0,6,0,0,City,638,0,0,0,0,0,0,0,Gov Health,0,1,13896.75,M,4,1.1,U,6.33,1,1.11,10686.22,0,0,0,0,0,0,0,Loan,NNN,0,2,0.453596121,0,NULL,380,0,0,0,0
25644,40,1,6170.2333,0.3369,0.0326,-6136,82,1,1,City,558,0,2,0.5688,6,-4540.23,1,5,Training & Education,129.1763,0,11193.02,M,1,0.6544,M,22.43,2,-4.74,5995.72,17,4,0,0,0,0,0,Loan,YNN,1,0,0.793413281,160,NULL,544,0,0,0,0
44434,49,1,-99,1,0,-200,17,0,0,City,654,1,0,0,0,0,0,0,Gov - Education,284.551,1,21288.75,F,2,1.1,U,144.96,0,140.37,14942.39,1,0,0,0,0,0,0,Loan,NNN,0,2,0.453596121,0,M,111,0,0,0,0
18763,34,1,19601.8033,0.2173,0.1086,-19810,77,1,0,Semi,601,0,7,0.6462,0,0,0,0,Mining - Platinum,456.8943,0,19546.57,M,1,0.6565,HH,3035.84,0,21.4,11974.27,23,6,2,2,0,0,0,Loan,NYN,0,1,0.792133297,204,M,114,0,0,0,0
10995,20,0,15721.5566,0.5652,0.2608,-15550,144,1,0,City,602,0,1,0.3867,0,0,2,0,Services,792.7158,0,14836.4,F,3,0.8468,H,3811.15,0,28.75,9786.43,34,2,1,1,8,17,0,Loan,NYY,0,0,0.66238386,40,M,18,1,-2600,-12938,0
39318,62,1,5074.22,0.0217,0.0217,-5057,21,1,0,City,617,0,3,0.7548,0,0,0,0,Security and Cleaning,112.697,0,2883.79,F,1,0.7531,M,3754.33,0,17.92,2712.72,5,0,0,0,0,0,0,Loan,NNN,0,1,0.729572276,0,NULL,843,0,0,0,0
40081,29,1,3500,0.0108,0.0108,-3470,5,0,0,Rural,629,2,1,0.9914,0,0,0,0,Gov Health,52.9517,1,10501,F,2,1.1,U,3499.6,0,11.97,7240.44,1,0,0,0,0,0,0,Loan,NNN,0,4,0.453596121,0,NULL,920,0,0,0,0
